first_name,city,email,customer_id,order_id,order_date,shipped_date,product_name,list_price,quantity,net_revenue,order_year,order_month,cost_price,profit,profit_margin,Customer Segment,month_year
Sharyn,Hollis,sharyn.brewer@aol.com,1329,1246,2017-11-13,2017-11-16,Sun Bicycles Biscayne Tandem CB - 2017,647.99,2,1036.78,2017,11,388.79,259.19999999999993,25.0,Regular,2017-11
Zella,Rockville Centre,zella.fernandez@yahoo.com,699,913,2017-05-27,2017-05-29,Electra Townie Original 21D - 2016,549.99,2,1044.98,2017,5,329.99,385.0,36.84,Regular,2017-05
Bernita,Liverpool,bernita.mcdaniel@hotmail.com,36,303,2016-07-07,2016-07-09,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,7,329.99,385.0,36.84,Regular,2016-07
Christiane,Orchard Park,christiane.bradford@gmail.com,536,375,2016-08-17,2016-08-20,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,8,329.99,385.0,36.84,Regular,2016-08
Arminda,Bellmore,arminda.weber@yahoo.com,477,856,2017-04-23,2017-04-26,Haro Flightline Two 26 Plus - 2017,549.99,2,1044.98,2017,4,329.99,385.0,36.84,Regular,2017-04
Ja,Canyon Country,ja.dillard@yahoo.com,1118,1367,2018-01-27,2018-01-28,Electra Townie Original 21D - 2016,549.99,2,1044.98,2018,1,329.99,385.0,36.84,Regular,2018-01
Demarcus,Yorktown Heights,demarcus.reese@gmail.com,994,361,2016-08-08,2016-08-11,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,8,329.99,385.0,36.84,Regular,2016-08
Laureen,Orchard Park,laureen.barry@yahoo.com,437,29,2016-01-20,2016-01-21,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,1,329.99,385.0,36.84,Regular,2016-01
Fairy,Liverpool,fairy.robinson@msn.com,395,1454,2018-03-20,2018-03-22,Haro Flightline Two 26 Plus - 2017,549.99,2,1044.98,2018,3,329.99,385.0,36.84,Regular,2018-03
Adelle,East Northport,adelle.larsen@gmail.com,22,183,2016-04-19,2016-04-20,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,4,329.99,385.0,36.84,Regular,2016-04
Sharyn,Baldwinsville,sharyn.hopkins@hotmail.com,94,6,2016-01-04,2016-01-05,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,1,329.99,385.0,36.84,Regular,2016-01
Latosha,Bakersfield,latosha.dalton@yahoo.com,459,181,2016-04-18,2016-04-20,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,4,329.99,385.0,36.84,Regular,2016-04
Shantae,Victoria,shantae.hammond@hotmail.com,1040,633,2016-12-28,2016-12-30,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,12,329.99,385.0,36.84,Regular,2016-12
Luke,Bethpage,luke.kramer@hotmail.com,1237,100,2016-03-01,2016-03-03,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,3,329.99,385.0,36.84,Regular,2016-03
Elana,Liverpool,elana.miles@yahoo.com,1434,43,2016-01-27,2016-01-30,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,1,329.99,385.0,36.84,Regular,2016-01
Micki,Richmond Hill,micki.rutledge@aol.com,469,112,2016-03-08,2016-03-10,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,3,329.99,385.0,36.84,Regular,2016-03
Jame,Bay Shore,jame.riggs@hotmail.com,299,312,2016-07-13,2016-07-16,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,7,329.99,385.0,36.84,Regular,2016-07
Julee,Richmond Hill,julee.woodard@yahoo.com,148,500,2016-10-11,2016-10-13,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,10,329.99,385.0,36.84,Regular,2016-10
Coleen,Webster,coleen.navarro@aol.com,888,1162,2017-10-01,2017-10-03,Electra Townie Original 21D - 2016,549.99,2,1044.98,2017,10,329.99,385.0,36.84,Regular,2017-10
Lynwood,Longview,lynwood.jackson@aol.com,866,1385,2018-02-08,2018-02-09,Electra Townie Original 21D - 2016,549.99,2,1044.98,2018,2,329.99,385.0,36.84,Regular,2018-02
Scarlet,Bronx,scarlet.reed@hotmail.com,335,752,2017-03-05,2017-03-07,Electra Townie Original 21D - 2016,549.99,2,1044.98,2017,3,329.99,385.0,36.84,Regular,2017-03
Cira,Oakland,cira.downs@gmail.com,759,536,2016-10-31,2016-11-01,Electra Townie Original 21D - 2016,549.99,2,1044.98,2016,10,329.99,385.0,36.84,Regular,2016-10
Kendra,Jamestown,kendra.harrington@yahoo.com,1113,740,2017-02-28,2017-03-02,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,1,1044.99,2017,2,659.99,385.0,36.84,New,2017-02
Regenia,Mahopac,regenia.vaughan@gmail.com,25,1065,2017-08-17,2017-08-19,Sun Bicycles Streamway 3 - 2017,551.99,2,1048.78,2017,8,331.19,386.4,36.84,Regular,2017-08
Lillia,Rego Park,lillia.gillespie@hotmail.com,1067,1164,2017-10-01,2017-10-03,Sun Bicycles Streamway 3 - 2017,551.99,2,1048.78,2017,10,331.19,386.4,36.84,Regular,2017-10
Wendie,Oxnard,wendie.nash@hotmail.com,1178,1131,2017-09-18,2017-09-19,Sun Bicycles Streamway 3 - 2017,551.99,2,1048.78,2017,9,331.19,386.4,36.84,Regular,2017-09
Jeanice,Ossining,jeanice.frost@hotmail.com,28,1306,2017-12-20,2017-12-22,Sun Bicycles Streamway 3 - 2017,551.99,2,1048.78,2017,12,331.19,386.4,36.84,Regular,2017-12
Jone,Anaheim,jone.bernard@hotmail.com,138,944,2017-06-14,2017-06-17,Electra Amsterdam Original 3i - 2015/2017,659.99,2,1055.98,2017,6,395.99,264.0,25.0,Regular,2017-06
Patria,Astoria,patria.harper@msn.com,1116,1429,2018-03-08,2018-03-09,Electra Amsterdam Original 3i - 2015/2017,659.99,2,1055.98,2018,3,395.99,264.0,25.0,Regular,2018-03
Agustina,Brooklyn,agustina.lawrence@yahoo.com,1181,821,2017-04-05,2017-04-08,Electra Amsterdam Original 3i - 2015/2017,659.99,2,1055.98,2017,4,395.99,264.0,25.0,Regular,2017-04
Abby,Amityville,abby.gamble@aol.com,75,1318,2017-12-27,2017-12-29,Electra Amsterdam Original 3i Ladies' - 2017,659.99,2,1055.98,2017,12,395.99,264.0,25.0,Regular,2017-12
Ciera,Euless,ciera.koch@gmail.com,958,699,2017-02-06,2017-02-09,Electra Amsterdam Original 3i Ladies' - 2017,659.99,2,1055.98,2017,2,395.99,264.0,25.0,Regular,2017-02
Winfred,East Meadow,winfred.harris@msn.com,234,806,2017-03-30,2017-03-31,Electra Amsterdam Original 3i Ladies' - 2017,659.99,2,1055.98,2017,3,395.99,264.0,25.0,Regular,2017-03
Nettie,South Ozone Park,nettie.mcdaniel@hotmail.com,168,1017,2017-07-20,2017-07-23,Electra Amsterdam Original 3i Ladies' - 2017,659.99,2,1055.98,2017,7,395.99,264.0,25.0,Regular,2017-07
Neville,West Hempstead,neville.mcclain@yahoo.com,813,35,2016-01-22,2016-01-24,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,1,792.59,264.19999999999993,25.0,New,2016-01
Augustus,Corona,augustus.schmidt@msn.com,664,521,2016-10-23,2016-10-25,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,10,792.59,264.19999999999993,25.0,New,2016-10
Pamala,Bronx,pamala.henry@aol.com,57,27,2016-01-19,2016-01-20,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,1,792.59,264.19999999999993,25.0,New,2016-01
Veronique,Ballston Spa,veronique.fulton@yahoo.com,1368,223,2016-05-15,2016-05-17,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,5,792.59,264.19999999999993,25.0,New,2016-05
Ophelia,New Windsor,ophelia.decker@yahoo.com,1413,69,2016-02-10,2016-02-11,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,2,792.59,264.19999999999993,25.0,New,2016-02
Amina,Canandaigua,amina.salazar@aol.com,995,368,2016-08-14,2016-08-17,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,8,792.59,264.19999999999993,25.0,New,2016-08
Micki,Richmond Hill,micki.rutledge@aol.com,469,112,2016-03-08,2016-03-10,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,3,792.59,264.19999999999993,25.0,New,2016-03
Sharla,Oxnard,sharla.flynn@hotmail.com,188,909,2017-05-26,2017-05-28,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2017,5,792.59,264.19999999999993,25.0,New,2017-05
Tomika,New Hyde Park,tomika.wilder@aol.com,755,121,2016-03-14,2016-03-16,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,3,792.59,264.19999999999993,25.0,New,2016-03
Shu,Astoria,shu.mays@gmail.com,496,777,2017-03-13,2017-03-16,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2017,3,792.59,264.19999999999993,25.0,New,2017-03
Timothy,Ronkonkoma,timothy.byers@msn.com,542,396,2016-08-27,2016-08-29,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,8,792.59,264.19999999999993,25.0,New,2016-08
Bonita,Endicott,bonita.marshall@msn.com,1265,415,2016-09-03,2016-09-06,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,9,792.59,264.19999999999993,25.0,New,2016-09
Lucio,Smithtown,lucio.sherman@gmail.com,220,1086,2017-08-21,2017-08-24,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2017,8,792.59,264.19999999999993,25.0,New,2017-08
Kam,Newburgh,kam.wilder@hotmail.com,162,858,2017-04-25,2017-04-28,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2017,4,792.59,264.19999999999993,25.0,New,2017-04
Inez,Ronkonkoma,inez.snider@gmail.com,1338,219,2016-05-12,2016-05-15,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,5,792.59,264.19999999999993,25.0,New,2016-05
Delbert,Coram,delbert.wilkins@aol.com,133,287,2016-06-25,2016-06-27,Heller Shagamaw Frame - 2016,1320.99,1,1056.79,2016,6,792.59,264.19999999999993,25.0,New,2016-06
Rodrick,Canyon Country,rodrick.shelton@hotmail.com,260,499,2016-10-11,2016-10-13,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2016,10,359.99,360.0,33.33,Regular,2016-10
Regine,Oxnard,regine.gonzales@gmail.com,170,142,2016-03-26,2016-03-27,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,3,359.99,360.0,33.33,Regular,2016-03
Jone,Anaheim,jone.bernard@hotmail.com,138,944,2017-06-14,2017-06-17,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2017,6,359.99,360.0,33.33,Regular,2017-06
Maryalice,Richardson,maryalice.henry@msn.com,1072,748,2017-03-03,2017-03-04,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2017,3,359.99,360.0,33.33,Regular,2017-03
Enoch,Fresno,enoch.rosario@hotmail.com,1378,507,2016-10-15,2016-10-17,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2016,10,359.99,360.0,33.33,Regular,2016-10
Shawnda,Liverpool,shawnda.glover@gmail.com,670,316,2016-07-17,2016-07-19,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,7,359.99,360.0,33.33,Regular,2016-07
Latasha,Rockville Centre,latasha.stanley@gmail.com,59,286,2016-06-25,2016-06-26,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,6,359.99,360.0,33.33,Regular,2016-06
Karl,Rockville Centre,karl.stephens@gmail.com,1215,832,2017-04-11,2017-04-12,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2017,4,359.99,360.0,33.33,Regular,2017-04
Lucy,Palos Verdes Peninsula,lucy.woods@gmail.com,121,177,2016-04-16,2016-04-19,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2016,4,359.99,360.0,33.33,Regular,2016-04
Myrl,Garland,myrl.gay@hotmail.com,1266,976,2017-06-25,2017-06-27,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2017,6,359.99,360.0,33.33,Regular,2017-06
Emmaline,Mount Vernon,emmaline.huber@gmail.com,1205,300,2016-07-05,2016-07-08,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,7,359.99,360.0,33.33,Regular,2016-07
Lissa,Oswego,lissa.vargas@yahoo.com,86,128,2016-03-18,2016-03-21,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,3,359.99,360.0,33.33,Regular,2016-03
Kimberley,Port Washington,kimberley.reynolds@aol.com,1376,248,2016-05-30,2016-05-31,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,5,359.99,360.0,33.33,Regular,2016-05
Lorrie,Pomona,lorrie.justice@gmail.com,1429,540,2016-11-03,2016-11-06,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,11,359.99,360.0,33.33,Regular,2016-11
Carie,Monroe,carie.kidd@yahoo.com,99,169,2016-04-10,2016-04-11,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2016,4,359.99,360.0,33.33,Regular,2016-04
Skye,Richmond Hill,skye.pope@yahoo.com,618,948,2017-06-15,2017-06-17,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2017,6,359.99,360.0,33.33,Regular,2017-06
Basil,San Lorenzo,basil.ballard@yahoo.com,621,995,2017-07-11,2017-07-14,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2017,7,359.99,360.0,33.33,Regular,2017-07
Katharine,Queensbury,katharine.herrera@hotmail.com,438,138,2016-03-23,2016-03-25,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,3,359.99,360.0,33.33,Regular,2016-03
Miriam,Uniondale,miriam.baker@hotmail.com,171,890,2017-05-15,2017-05-18,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2017,5,359.99,360.0,33.33,Regular,2017-05
Melita,Auburn,melita.dominguez@msn.com,737,233,2016-05-21,2016-05-24,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,5,359.99,360.0,33.33,Regular,2016-05
Ashanti,Baldwin,ashanti.parks@hotmail.com,79,707,2017-02-09,2017-02-11,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2017,2,359.99,360.0,33.33,Regular,2017-02
Patience,Niagara Falls,patience.clayton@hotmail.com,873,13,2016-01-08,2016-01-11,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2016,1,359.99,360.0,33.33,Regular,2016-01
Shanti,Staten Island,shanti.johnston@gmail.com,811,816,2017-04-03,2017-04-05,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,1079.98,2017,4,359.99,360.0,33.33,Regular,2017-04
Keturah,Banning,keturah.massey@msn.com,288,146,2016-03-28,2016-03-30,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2016,3,359.99,360.0,33.33,Regular,2016-03
Reyes,Staten Island,reyes.merritt@yahoo.com,806,342,2016-07-31,2016-08-03,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,7,359.99,360.0,33.33,Regular,2016-07
Merideth,Poughkeepsie,merideth.preston@yahoo.com,322,1302,2017-12-16,2017-12-19,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2017,12,359.99,360.0,33.33,Regular,2017-12
Shery,Saratoga Springs,shery.acosta@yahoo.com,616,179,2016-04-17,2016-04-19,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1079.98,2016,4,359.99,360.0,33.33,Regular,2016-04
Afton,Coram,afton.juarez@gmail.com,527,367,2016-08-14,2016-08-15,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,8,359.99,360.0,33.33,Regular,2016-08
Season,East Northport,season.harvey@yahoo.com,1059,843,2017-04-16,2017-04-19,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,1079.98,2017,4,359.99,360.0,33.33,Regular,2017-04
Thanh,Mount Vernon,thanh.figueroa@yahoo.com,1405,560,2016-11-18,2016-11-21,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,11,359.99,360.0,33.33,Regular,2016-11
Heide,Floral Park,heide.reed@yahoo.com,1243,323,2016-07-19,2016-07-21,Electra Townie Original 7D EQ - 2016,599.99,2,1079.98,2016,7,359.99,360.0,33.33,Regular,2016-07
Sharika,Long Beach,sharika.colon@gmail.com,624,600,2016-12-09,2016-12-11,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,12,359.99,396.0,35.48,Regular,2016-12
Bao,Desoto,bao.wade@gmail.com,1108,545,2016-11-08,2016-11-09,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2016,11,359.99,396.0,35.48,Regular,2016-11
Lanora,West Babylon,lanora.robbins@hotmail.com,1373,212,2016-05-08,2016-05-11,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,5,359.99,396.0,35.48,Regular,2016-05
Buford,Troy,buford.bridges@msn.com,212,555,2016-11-13,2016-11-16,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2016,11,359.99,396.0,35.48,Regular,2016-11
Tomeka,Poughkeepsie,tomeka.higgins@msn.com,638,280,2016-06-21,2016-06-23,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,6,359.99,396.0,35.48,Regular,2016-06
Etsuko,Richmond Hill,etsuko.garrison@yahoo.com,667,442,2016-09-18,2016-09-21,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,9,359.99,396.0,35.48,Regular,2016-09
Pamala,Bronx,pamala.henry@aol.com,57,27,2016-01-19,2016-01-20,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,1,359.99,396.0,35.48,Regular,2016-01
Kaylee,Hollis,kaylee.english@msn.com,23,1109,2017-09-03,2017-09-04,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,2,1115.98,2017,9,371.99,372.0,33.33,Regular,2017-09
Regina,Garland,regina.burns@aol.com,159,282,2016-06-22,2016-06-25,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,6,359.99,396.0,35.48,Regular,2016-06
Bart,Kingston,bart.hess@aol.com,399,446,2016-09-19,2016-09-20,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,9,359.99,396.0,35.48,Regular,2016-09
Vernell,Monroe,vernell.goff@msn.com,556,986,2017-06-30,2017-07-01,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2017,6,359.99,396.0,35.48,Regular,2017-06
Jayson,Lake Jackson,jayson.rutledge@yahoo.com,481,481,2016-10-04,2016-10-06,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,10,359.99,396.0,35.48,Regular,2016-10
Nathaniel,Rome,nathaniel.davidson@hotmail.com,1241,56,2016-02-04,2016-02-07,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2016,2,359.99,396.0,35.48,Regular,2016-02
Angie,Pomona,angie.powers@aol.com,359,417,2016-09-04,2016-09-06,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,9,359.99,396.0,35.48,Regular,2016-09
Romelia,Garden City,romelia.myers@msn.com,460,1052,2017-08-10,2017-08-13,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2017,8,359.99,396.0,35.48,Regular,2017-08
Rebbecca,Mount Vernon,rebbecca.espinoza@hotmail.com,1056,523,2016-10-24,2016-10-27,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,10,359.99,396.0,35.48,Regular,2016-10
Latashia,Upland,latashia.travis@yahoo.com,1360,232,2016-05-20,2016-05-23,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,5,359.99,396.0,35.48,Regular,2016-05
Kandi,Massapequa Park,kandi.mcneil@msn.com,430,784,2017-03-16,2017-03-19,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,2,1115.98,2017,3,371.99,372.0,33.33,Regular,2017-03
Allison,New City,allison.nolan@gmail.com,640,198,2016-05-01,2016-05-03,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2016,5,359.99,396.0,35.48,Regular,2016-05
Parker,Port Jefferson Station,parker.prince@hotmail.com,76,152,2016-03-29,2016-03-30,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,3,359.99,396.0,35.48,Regular,2016-03
Barbera,Plainview,barbera.riggs@aol.com,225,1067,2017-08-17,2017-08-19,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,2,1115.98,2017,8,371.99,372.0,33.33,Regular,2017-08
Trudy,Schenectady,trudy.riddle@aol.com,1298,782,2017-03-15,2017-03-18,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2017,3,359.99,396.0,35.48,Regular,2017-03
Leeanne,Bayside,leeanne.cross@yahoo.com,1073,611,2016-12-15,2016-12-18,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,12,359.99,396.0,35.48,Regular,2016-12
Silas,Corpus Christi,silas.tate@yahoo.com,872,50,2016-01-31,2016-02-02,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,1,359.99,396.0,35.48,Regular,2016-01
Ehtel,Lockport,ehtel.cobb@hotmail.com,628,921,2017-05-31,2017-06-02,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,1115.98,2017,5,359.99,396.0,35.48,Regular,2017-05
Carolyne,Floral Park,carolyne.conley@gmail.com,745,669,2017-01-23,2017-01-26,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2017,1,359.99,396.0,35.48,Regular,2017-01
Hilde,Campbell,hilde.nieves@gmail.com,554,1142,2017-09-23,2017-09-26,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2017,9,359.99,396.0,35.48,Regular,2017-09
Leslie,Saratoga Springs,leslie.higgins@hotmail.com,1204,8,2016-01-04,2016-01-05,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2016,1,359.99,396.0,35.48,Regular,2016-01
Douglass,Duarte,douglass.little@hotmail.com,434,427,2016-09-09,2016-09-11,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2016,9,359.99,396.0,35.48,Regular,2016-09
Arvilla,Bay Shore,arvilla.weiss@msn.com,355,952,2017-06-16,2017-06-18,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1115.98,2017,6,359.99,396.0,35.48,Regular,2017-06
Georgeann,Desoto,georgeann.rojas@msn.com,1203,813,2017-04-01,2017-04-02,Electra Townie Original 7D EQ - 2016,599.99,2,1115.98,2017,4,359.99,396.0,35.48,Regular,2017-04
Jutta,Selden,jutta.everett@gmail.com,209,1051,2017-08-10,2017-08-11,Haro SR 1.3 - 2017,1409.99,1,1127.99,2017,8,845.99,282.0,25.0,New,2017-08
Odette,Newburgh,odette.moses@gmail.com,1274,385,2016-08-20,2016-08-22,Electra Townie Original 7D EQ - 2016,599.99,2,1139.98,2016,8,359.99,420.0,36.84,Regular,2016-08
Patience,Niagara Falls,patience.clayton@hotmail.com,873,13,2016-01-08,2016-01-11,Electra Townie Original 7D EQ - 2016,599.99,2,1139.98,2016,1,359.99,420.0,36.84,Regular,2016-01
Basilia,Brentwood,basilia.thornton@hotmail.com,559,476,2016-10-01,2016-10-02,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1139.98,2016,10,359.99,420.0,36.84,Regular,2016-10
Jaqueline,Huntington Station,jaqueline.cummings@hotmail.com,1212,2,2016-01-01,2016-01-03,Electra Townie Original 7D EQ - 2016,599.99,2,1139.98,2016,1,359.99,420.0,36.84,Regular,2016-01
Neville,West Hempstead,neville.mcclain@yahoo.com,813,35,2016-01-22,2016-01-24,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1139.98,2016,1,359.99,420.0,36.84,Regular,2016-01
Suellen,Sunnyside,suellen.mercado@yahoo.com,398,422,2016-09-06,2016-09-09,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1139.98,2016,9,359.99,420.0,36.84,Regular,2016-09
Loraine,Scarsdale,loraine.sykes@yahoo.com,662,845,2017-04-17,2017-04-18,Electra Townie Original 7D EQ - 2016,599.99,2,1139.98,2017,4,359.99,420.0,36.84,Regular,2017-04
Sherie,South El Monte,sherie.ayala@msn.com,538,595,2016-12-08,2016-12-11,Electra Townie Original 7D EQ - 2016,599.99,2,1139.98,2016,12,359.99,420.0,36.84,Regular,2016-12
Ferne,Fullerton,ferne.kline@hotmail.com,261,411,2016-09-02,2016-09-04,Electra Townie Original 7D EQ - 2016,599.99,2,1139.98,2016,9,359.99,420.0,36.84,Regular,2016-09
Myrtle,Farmingdale,myrtle.gardner@aol.com,1180,1231,2017-11-05,2017-11-06,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,1139.98,2017,11,359.99,420.0,36.84,Regular,2017-11
Marcene,Yonkers,marcene.curtis@msn.com,1188,1250,2017-11-17,2017-11-18,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,1139.98,2017,11,359.99,420.0,36.84,Regular,2017-11
Brenton,Niagara Falls,brenton.whitaker@gmail.com,1211,591,2016-12-06,2016-12-09,Electra Townie Original 7D EQ - 2016,599.99,2,1139.98,2016,12,359.99,420.0,36.84,Regular,2016-12
